x, y, u, v, p, 
0.642043, 0.18, 0.163465, -0.0145349, -0.0235648, 
0.942265, 0.56, 0.640956, 0.0300777, -0.0696274, 
0.318727, 0.26, 0.037446, -0.023608, 0.0317089, 
0.988453, 0.92, 0.0613309, -0.00463116, -0.0597497, 
0.745966, 0.52, 0.289351, -0.00560791, -0.0531058, 
0.763286, 0.55, 0.335569, -0.00169687, -0.0561306, 
0.815248, 0.6, 0.52681, 0.0100901, -0.0625882, 
0.78638, 0.63, 0.451725, 0.00755048, -0.060111, 
0.872983, 0.66, 0.83934, 0.023925, -0.0670857, 
0.128201, 0.85, -0.00311439, 0.0248682, 0.0707994, 
0.578534, 0.889999, 0.227269, 0.00988312, -0.0280511, 
0.630496, 0.1, 0.122481, -0.00740685, -0.0195352, 
0.613175, 0.09, 0.112643, -0.00786761, -0.0169403, 
0.751739, 0.65, 0.366952, 0.00574447, -0.0563923, 
0.855662, 0.53, 0.613867, 0.0184275, -0.0645337, 
0.890303, 0.49, 0.659488, 0.0304736, -0.0656159, 
0.890303, 0.47, 0.636799, 0.0313378, -0.0649021, 
0.907624, 0.46, 0.630395, 0.0362116, -0.0654555, 
0.561214, 0.1, 0.112789, -0.0132997, -0.00971343, 
0.295633, 0.92, 0.0639149, 0.013674, 0.0356535, 
0.907624, 0.34, 0.473548, 0.0420706, -0.0595819, 
0.849889, 0.44, 0.521338, 0.017551, -0.0608901, 
0.90185, 0.61, 0.822012, 0.0288401, -0.0685997, 
0.243676, 0.0702204, 0.0484821, -0.0195149, 0.0371498, 
0.942265, 0.26, 0.277381, 0.0389251, -0.0562879, 
0.642043, 0.2, 0.167158, -0.0163152, -0.0243046, 
0.942265, 0.3, 0.330683, 0.0404618, -0.0586994, 
0.872983, 0.6, 0.752218, 0.0238685, -0.0669699, 
0.474579, 0.949544, 0.120404, 0.00590285, -0.00590524, 
0.434197, 0.62, 0.0347341, 0.00525672, 0.00591953, 
0.711325, 0.36, 0.223804, -0.0149462, -0.0416215, 
0.451404, 0.930127, 0.124502, 0.00802664, -0.000774683, 
0.330274, 0.54, 0.000800879, 0.0036425, 0.0333835, 
0.370688, 0.89, 0.0878223, 0.0142874, 0.0182943, 
0.711324, 0.0800077, 0.113869, 0.00154195, -0.0292514, 
0.797927, 0.51, 0.408403, 0.00163406, -0.0588188, 
0.370688, 0.69, 0.0193989, 0.0134624, 0.0210996, 
0.243671, 0.73, -0.00957705, 0.0211391, 0.0527545, 
0.370688, 0.59, 0.0106281, 0.00594409, 0.0226497, 
0.261002, 0.919982, 0.0520663, 0.014977, 0.0433236, 
0.936491, 0.63, 0.754183, 0.026439, -0.0699372, 
0.942265, 0.68, 0.758313, 0.0207552, -0.0696465, 
0.399556, 0.64, 0.0230324, 0.00848166, 0.0144329, 
0.942265, 0.5, 0.575281, 0.0337918, -0.0682468, 
0.371116, 0.0491262, 0.0571598, -0.0127253, 0.0191914, 
0.370688, 0.63, 0.0123885, 0.00913964, 0.0220887, 
0.699778, 0.46, 0.210816, -0.0126364, -0.0444564, 
0.503577, 0.0601706, 0.0797391, -0.0108891, -0.000781262, 
0.572756, 0.919992, 0.205397, 0.00768159, -0.0266936, 
0.57803, 0.0489623, 0.0730687, -0.00566462, -0.0115914, 
0.295633, 0.94, 0.0654085, 0.0106854, 0.0354676, 
0.994226, 0.91, 0.0111817, -0.00294059, -0.0603359, 
0.62, 0.988453, 0.0758784, 0.00107512, -0.0346686, 
0.624722, 0.71, 0.191351, 0.00737561, -0.0375178, 
0.590081, 0.67, 0.139588, 0.00433465, -0.0305942, 
0.561214, 0.7, 0.127077, 0.00725026, -0.0249863, 
0.55544, 0.67, 0.112013, 0.00496079, -0.0234291, 
0.260992, 0.88, 0.0388252, 0.0196786, 0.0442063, 
0.907624, 0.52, 0.703957, 0.0331628, -0.0674392, 
0.90185, 0.55, 0.742234, 0.0309064, -0.0678523, 
0.780607, 0.7, 0.508523, 0.0123542, -0.0596027, 
0.936491, 0.55, 0.664202, 0.0317901, -0.0692783, 
0.416674, 0.949545, 0.0993946, 0.0064903, 0.0072631, 
0.589577, 0.0489623, 0.0727787, -0.00523047, -0.0130582, 
0.595101, 0.0395882, 0.0614819, -0.00431144, -0.0137571, 
0.43997, 0.65, 0.0411154, 0.00736777, 0.00395614, 
0.486158, 0.61, 0.0576304, 0.00215002, -0.00667416, 
0.347445, 0.950808, 0.0788464, 0.00788902, 0.0235237, 
0.0591403, 0.70986, -0.0105265, 0.0133691, 0.0864005, 
0.214804, 0.8, -0.00171775, 0.0243801, 0.0571311, 
0.19171, 0.3, 0.00995366, -0.0169619, 0.0549277, 
0.197483, 0.85, 0.00884046, 0.024174, 0.0587196, 
0.924944, 0.27, 0.340136, 0.0425729, -0.0562549, 
0.624722, 0.83, 0.270167, 0.0119712, -0.0370362, 
0.180163, 0.86, 0.00812396, 0.0241582, 0.0616098, 
0.249445, 0.32, 0.0133556, -0.0160428, 0.0464665, 
0.370688, 0.93, 0.0913278, 0.00985397, 0.0181144, 
0.936491, 0.75, 0.825284, 0.0132893, -0.0678225, 
0.90185, 0.65, 0.878161, 0.027213, -0.0685956, 
0.607401, 0.919999, 0.236488, 0.0074446, -0.033037, 
0.278312, 0.51, -0.0064322, 0.0029401, 0.0459684, 
0.855662, 0.61, 0.702683, 0.0198669, -0.0659236, 
0.595855, 0.84, 0.237989, 0.0119095, -0.0317641, 
0.226351, 0.72, -0.0135653, 0.0210798, 0.0571497, 
0.232124, 0.53, -0.012556, 0.00597807, 0.0568635, 
0.20903, 0.81, -0.00063228, 0.0245192, 0.0579921, 
0.717098, 0.17, 0.190743, -0.00287495, -0.0330758, 
0.162842, 0.129999, 0.0324364, -0.024918, 0.0485711, 
0.867209, 0.33, 0.454469, 0.0303676, -0.0565558, 
0.370688, 0.53, 0.0112923, 0.00081813, 0.0232652, 
0.572761, 0.82, 0.201413, 0.0122771, -0.0274859, 
0.405329, 0.59, 0.0218957, 0.00420965, 0.0137453, 
0.434197, 0.56, 0.0314818, 0.000294536, 0.00694884, 
0.699778, 0.92, 0.358658, 0.00705273, -0.0470466, 
0.278312, 0.61, -0.0107636, 0.0117668, 0.0461804, 
0.468838, 0.54, 0.0453334, -0.00303437, -0.00114069, 
0.624722, 0.81, 0.257677, 0.0120299, -0.0372297, 
0.0704661, 0.59, -0.010353, 0.00648203, 0.085635, 
0.076245, 0.240003, 0.00721414, -0.0173376, 0.0631075, 
0.763661, 0.0492788, 0.0785837, 0.00512679, -0.0340106, 
0.180153, 0.0999884, 0.038029, -0.0231648, 0.045469, 
0.284086, 0.78, 0.0107426, 0.0215675, 0.0414626, 
0.925132, 0.909921, 0.437093, -0.00670718, -0.0607488, 
0.734419, 0.8, 0.479059, 0.0136656, -0.0533618, 
0.572761, 0.64, 0.116644, 0.00201541, -0.0266421, 
0.266765, 0.71, -0.00741002, 0.0193091, 0.0475698, 
0.266765, 0.69, -0.0094823, 0.0180817, 0.0479988, 
0.474611, 0.23, 0.0916853, -0.0268173, 0.00260277, 
0.139748, 0.87, 0.00317621, 0.0240839, 0.0679124, 
0.642043, 0.84, 0.301472, 0.0118251, -0.0398312, 
0.434197, 0.6, 0.0331207, 0.00363115, 0.00626444, 
0.936491, 0.79, 0.78955, 0.0068956, -0.0663582, 
0.942265, 0.58, 0.662492, 0.028777, -0.0698911, 
0.174389, 0.21, 0.0222093, -0.024082, 0.0517709, 
0.578534, 0.07, 0.0931271, -0.00818873, -0.0117755, 
0.526573, 0.5, 0.0731278, -0.00885235, -0.0134993, 
0.20903, 0.87, 0.0185268, 0.0225567, 0.0555977, 
0.734419, 0.78, 0.456935, 0.0134566, -0.053682, 
0.699778, 0.76, 0.346658, 0.0116395, -0.0494606, 
0.665137, 0.74, 0.26506, 0.00980086, -0.0444159, 
0.613175, 0.71, 0.179126, 0.00741491, -0.0353918, 
0.607402, 0.68, 0.159126, 0.00500359, -0.0340841, 
0.578534, 0.71, 0.14577, 0.00772368, -0.0286432, 
0.543893, 0.65, 0.098747, 0.00356231, -0.0206386, 
0.543893, 0.61, 0.0907825, 9.76765e-05, -0.0199242, 
0.543893, 0.57, 0.0857474, -0.00340477, -0.0190561, 
0.572761, 0.56, 0.103022, -0.00507354, -0.0249601, 
0.572761, 0.52, 0.10025, -0.00852894, -0.0238811, 
0.20903, 0.79, -0.00538413, 0.0242909, 0.0587817, 
0.278312, 0.15, 0.0543676, -0.0280649, 0.0348219, 
0.139748, 0.65, -0.0190926, 0.0158417, 0.076543, 
0.590081, 0.53, 0.112562, -0.00806755, -0.027673, 
0.226351, 0.68, -0.0164729, 0.0185754, 0.0580522, 
0.821021, 0.73, 0.727261, 0.0178004, -0.0628523, 
0.434197, 0.8, 0.0839074, 0.0154465, 0.00348117, 
0.509252, 0.93, 0.154487, 0.00763612, -0.0137828, 
0.301406, 0.23, 0.040936, -0.0257137, 0.0338599, 
0.434197, 0.66, 0.039839, 0.00838105, 0.00524503, 
0.278312, 0.31, 0.0191328, -0.0176741, 0.0407858, 
0.162842, 0.83, -0.00348573, 0.0253288, 0.0662508, 
0.682457, 0.31, 0.19654, -0.0175311, -0.0350446, 
0.122428, 0.66, -0.0181143, 0.0158045, 0.0793679, 
0.174389, 0.41, -0.00430647, -0.0056288, 0.0639039, 
0.803701, 0.92, 0.545072, 0.00410238, -0.0569938, 
0.330274, 0.22, 0.0500121, -0.0267701, 0.0285868, 
0.717098, 0.43, 0.2318, -0.0129442, -0.0457154, 
0.849889, 0.74, 0.873621, 0.0199857, -0.0646391, 
0.988453, 0.24, 0.0589933, 0.0118222, -0.055983, 
0.971165, 0.909943, 0.17749, -0.00712435, -0.0604565, 
0.90185, 0.67, 0.905821, 0.0261479, -0.0684413, 
0.838342, 0.1, 0.146771, 0.0175724, -0.0421233, 
0.90185, 0.15, 0.195493, 0.0311618, -0.0483247, 
0.578534, 0.09, 0.108853, -0.0106896, -0.0120717, 
0.127639, 0.0696616, 0.0258946, -0.017089, 0.0490844, 
0.180163, 0.8, -0.00766001, 0.0250455, 0.0644022, 
0.694004, 0.47, 0.203913, -0.0122861, -0.0439775, 
0.832568, 0.43, 0.46784, 0.0113059, -0.0589957, 
0.336047, 0.23, 0.0489606, -0.0262915, 0.0278174, 
0.838342, 0.46, 0.503171, 0.0128053, -0.060789, 
0.682457, 0.23, 0.193826, -0.0136381, -0.0312826, 
0.88451, 0.940069, 0.398007, -0.00347999, -0.0596226, 
0.803701, 0.52, 0.430964, 0.0033644, -0.0597225, 
0.214804, 0.78, -0.00619009, 0.0239996, 0.0578845, 
0.295633, 0.84, 0.0354489, 0.0206828, 0.0371252, 
0.145522, 0.86, 0.00160072, 0.0246672, 0.0675822, 
0.890303, 0.53, 0.706023, 0.0290823, -0.0667909, 
0.90185, 0.45, 0.620465, 0.0354607, -0.0647563, 
0.55544, 0.09, 0.106225, -0.012364, -0.00871747, 
0.0704661, 0.51, -0.00745862, 0.000603495, 0.0828063, 
0.682457, 0.49, 0.192338, -0.0113431, -0.04293, 
0.647816, 0.83, 0.305876, 0.0120778, -0.0408893, 
0.295633, 0.32, 0.0201998, -0.0170674, 0.0378371, 
0.821021, 0.39, 0.417695, 0.00872285, -0.0560171, 
0.798297, 0.0497512, 0.0790183, 0.00761942, -0.0373095, 
0.0110451, 0.0400232, 0.00194065, -0.0024146, 0.0534705, 
0.838342, 0.86, 0.825907, 0.00857685, -0.0605692, 
0.214804, 0.2, 0.0308531, -0.0259044, 0.0460079, 
0.647816, 0.31, 0.168163, -0.020383, -0.0297653, 
0.751739, 0.37, 0.278315, -0.00915977, -0.0474564, 
0.780607, 0.18, 0.228932, 0.0093764, -0.0405882, 
0.751739, 0.17, 0.206188, 0.00361157, -0.0370709, 
0.145522, 0.74, -0.0174953, 0.0223515, 0.0735376, 
0.0935601, 0.13, 0.0186672, -0.0204503, 0.0543398, 
0.821021, 0.09, 0.133757, 0.0143234, -0.0403969, 
0.924944, 0.43, 0.56356, 0.039662, -0.0649905, 
0.88453, 0.24, 0.341983, 0.0375443, -0.0523903, 
0.19171, 0.36, 0.00199181, -0.0108477, 0.0583741, 
0.867091, 0.930414, 0.491586, -0.00177495, -0.0595481, 
0.959585, 0.83, 0.484144, -0.00232311, -0.0648148, 
0.994226, 0.25, 0.0246824, 0.0066786, -0.0566238, 
0.180163, 0.3, 0.00907888, -0.0168384, 0.0566045, 
0.561214, 0.24, 0.126311, -0.0245217, -0.0128708, 
0.509252, 0.27, 0.0959632, -0.0253253, -0.00433787, 
0.278312, 0.43, 0.00137316, -0.00500427, 0.0445357, 
0.694004, 0.55, 0.214555, -0.00627224, -0.0466649, 
0.849889, 0.1, 0.145955, 0.0189209, -0.0429728, 
0.682457, 0.45, 0.190463, -0.0139892, -0.0413917, 
0.07605, 0.0601283, 0.014982, -0.0121108, 0.0521104, 
0.624722, 0.79, 0.243704, 0.0117131, -0.037387, 
0.0589191, 0.65, -0.00993747, 0.00945269, 0.0873016, 
0.953812, 0.64, 0.624745, 0.0210641, -0.0703305, 
0.613207, 0.950826, 0.187943, 0.00448722, -0.033831, 
0.88453, 0.06, 0.0820659, 0.0137118, -0.0438904, 
0.509337, 0.0501463, 0.0710533, -0.00903682, -0.00160555, 
0.295633, 0.28, 0.0280862, -0.0211337, 0.0365388, 
0.249445, 0.76, -0.0032059, 0.022335, 0.0505027, 
0.751739, 0.57, 0.318712, -0.00132873, -0.0552103, 
0.503479, 0.26, 0.0956833, -0.0256664, -0.00308562, 
0.838342, 0.68, 0.728344, 0.0187113, -0.0647204, 
0.855662, 0.69, 0.821176, 0.021407, -0.065801, 
0.474611, 0.87, 0.140492, 0.0125288, -0.00624712, 
0.0935601, 0.63, -0.0143344, 0.0114973, 0.0835749, 
0.301406, 0.43, 0.00492226, -0.00578669, 0.0394318, 
0.382235, 0.27, 0.0506797, -0.0240166, 0.0199503, 
0.249445, 0.7, -0.0117011, 0.0193044, 0.0520857, 
0.543893, 0.35, 0.0958113, -0.0211408, -0.0128869, 
0.590081, 0.37, 0.119082, -0.0201087, -0.0222944, 
0.590081, 0.35, 0.122023, -0.0212013, -0.0215671, 
0.595855, 0.38, 0.121802, -0.0195555, -0.023724, 
0.595855, 0.4, 0.119536, -0.0182939, -0.0244604, 
0.815248, 0.7, 0.652451, 0.0161931, -0.062771, 
0.647816, 0.53, 0.160314, -0.00866061, -0.0384864, 
0.734406, 0.0601381, 0.0916249, 0.00355918, -0.0313342, 
0.953812, 0.5, 0.497872, 0.0303768, -0.0685709, 
0.491932, 0.9, 0.155819, 0.0101992, -0.010064, 
0.803701, 0.7, 0.601969, 0.014847, -0.0617852, 
0.676684, 0.18, 0.178075, -0.0101228, -0.0283514, 
0.682457, 0.21, 0.189942, -0.0120086, -0.0303902, 
0.780607, 0.72, 0.535565, 0.013607, -0.0594458, 
0.370688, 0.31, 0.038507, -0.0202667, 0.022682, 
0.486158, 0.65, 0.0635905, 0.0054455, -0.00738551, 
0.526573, 0.28, 0.101465, -0.0248273, -0.00775654, 
0.0762642, 0.69998, -0.0131152, 0.0149235, 0.0849641, 
0.180163, 0.72, -0.0178756, 0.0216843, 0.0674322, 
0.416876, 0.51, 0.0259311, -0.00317224, 0.0119844, 
0.613175, 0.43, 0.129231, -0.0163227, -0.0287764, 
0.994226, 0.77, 0.0703821, -0.000385318, -0.0677217, 
0.549984, 0.994128, 0.0484322, -0.00199523, -0.021953, 
0.231028, 0.99359, 0.0364132, 0.0159188, 0.0485528, 
0.353368, 0.6, 0.00586293, 0.00762058, 0.0270103, 
0.226351, 0.52, -0.0123858, 0.00515079, 0.0579567, 
0.266765, 0.87, 0.0371574, 0.0203167, 0.04316, 
0.780607, 0.3, 0.304828, 0.000855714, -0.0470643, 
0.815248, 0.3, 0.354668, 0.0120422, -0.0505599, 
0.157069, 0.54, -0.0150584, 0.00687796, 0.072234, 
0.520799, 0.31, 0.0919036, -0.0233385, -0.00737465, 
0.630496, 0.6, 0.15595, -0.00239332, -0.0371881, 
0.0704661, 0.07, 0.0143651, -0.0129117, 0.0527156, 
0.659363, 0.55, 0.174195, -0.00687327, -0.0410618, 
0.180163, 0.56, -0.0164479, 0.00905374, 0.0683514, 
0.763286, 0.23, 0.253355, 0.00169194, -0.0413386, 
0.994226, 0.93, 0.000806572, -0.00284879, -0.0591173, 
0.953857, 0.899923, 0.318101, -0.00780141, -0.0611215, 
0.491932, 0.24, 0.0959416, -0.0263932, -0.000656432, 
0.797927, 0.63, 0.491232, 0.00915274, -0.0612699, 
0.872983, 0.32, 0.447841, 0.0331161, -0.0563808, 
0.42265, 0.88, 0.11155, 0.0132988, 0.00589446, 
0.88453, 0.46, 0.618137, 0.0298537, -0.0641684, 
0.162842, 0.53, -0.0143513, 0.00602753, 0.0709228, 
0.364915, 0.78, 0.0405151, 0.017947, 0.0210355, 
0.630496, 0.18, 0.158802, -0.0158129, -0.0219017, 
0.76906, 0.88, 0.596399, 0.00967426, -0.0552315, 
0.642043, 0.56, 0.1586, -0.00604202, -0.0383229, 
0.890303, 0.63, 0.838273, 0.0268874, -0.0680927, 
0.867209, 0.61, 0.745989, 0.0225387, -0.0666913, 
0.318727, 0.24, 0.0423086, -0.025272, 0.0311485, 
0.699778, 0.68, 0.278528, 0.00585041, -0.0496639, 
0.19171, 0.22, 0.0230552, -0.0239583, 0.0501903, 
0.301406, 0.93, 0.0673299, 0.0120602, 0.0342351, 
0.838342, 0.5, 0.530433, 0.0125647, -0.0622711, 
0.676684, 0.82, 0.351718, 0.0123917, -0.0454601, 
0.694004, 0.83, 0.3959, 0.0124713, -0.0477611, 
0.509252, 0.37, 0.0755517, -0.0190586, -0.00648973, 
0.994226, 0.87, 0.0326894, -0.00266438, -0.062724, 
0.130486, 0.993827, 0.0302978, 0.0212965, 0.0643908, 
0.919175, 0.879993, 0.619765, -0.00425035, -0.0620711, 
0.197483, 0.51, -0.0127439, 0.00437926, 0.0637602, 
0.607402, 0.26, 0.147371, -0.0224601, -0.0212288, 
0.624722, 0.25, 0.158589, -0.0210063, -0.0236198, 
0.509252, 0.19, 0.112657, -0.0254456, -0.00295689, 
0.694004, 0.17, 0.181132, -0.00664177, -0.0302075, 
0.405329, 0.89, 0.104818, 0.013054, 0.00999817, 
0.590081, 0.11, 0.122851, -0.0122175, -0.0141027, 
0.907624, 0.44, 0.605684, 0.0373147, -0.0646334, 
0.613175, 0.07, 0.0951022, -0.00572128, -0.0165551, 
0.243671, 0.65, -0.015414, 0.0160055, 0.0543648, 
0.55544, 0.33, 0.105299, -0.0223525, -0.0144941, 
0.543893, 0.37, 0.0925793, -0.0197819, -0.0134713, 
0.607402, 0.38, 0.129293, -0.0194726, -0.0258248, 
0.659363, 0.41, 0.167886, -0.0169633, -0.03601, 
0.676684, 0.48, 0.18487, -0.0121913, -0.0416412, 
0.0877866, 0.58, -0.0121451, 0.00712626, 0.0835668, 
0.953812, 0.32, 0.305364, 0.0365828, -0.0602225, 
0.301406, 0.51, -0.00276822, 0.00208004, 0.0404506, 
0.0532734, 0.66, -0.0093101, 0.0093398, 0.0877456, 
0.0533914, 0.739987, -0.00953524, 0.0142495, 0.0858399, 
0.260992, 0.62, -0.0134114, 0.0131718, 0.050419, 
0.284086, 0.52, -0.00618849, 0.00365202, 0.0446934, 
0.491932, 0.14, 0.109651, -0.0227625, 0.000497121, 
0.55544, 0.39, 0.0957988, -0.0184892, -0.0163586, 
0.994226, 0.97, -0.0141173, -0.00223486, -0.0567117, 
0.870338, 0.994216, 0.0663942, -0.0209011, -0.0587598, 
0.022435, 0.359795, -0.000169558, -0.00651978, 0.0756366, 
0.901852, 0.869998, 0.746859, -0.000734608, -0.0622954, 
0.214804, 0.46, -0.00762078, -0.000706133, 0.05874, 
0.416876, 0.57, 0.0252235, 0.00198576, 0.0111235, 
0.665137, 0.12, 0.142824, -0.00583141, -0.0246977, 
0.665137, 0.14, 0.155434, -0.00773632, -0.0253365, 
0.607402, 0.88, 0.260692, 0.010251, -0.0334564, 
0.613175, 0.89, 0.265718, 0.00965695, -0.0343586, 
0.278312, 0.67, -0.0089938, 0.0162788, 0.0454528, 
0.872983, 0.44, 0.576835, 0.0266924, -0.0625882, 
0.924944, 0.55, 0.711555, 0.0328224, -0.0688695, 
0.468838, 0.56, 0.0457841, -0.00132784, -0.00153617, 
0.0762396, 0.9, 0.00280989, 0.0206108, 0.0732435, 
0.468838, 0.52, 0.0453382, -0.00475207, -0.000744119, 
0.803701, 0.08, 0.120103, 0.0113154, -0.0385932, 
0.0533424, 0.30012, 0.00214385, -0.012397, 0.0692943, 
0.486158, 0.57, 0.0542354, -0.00123369, -0.00588034, 
0.491932, 0.8, 0.121252, 0.0136647, -0.0102062, 
0.0534508, 0.699758, -0.00969306, 0.0118231, 0.0871723, 
0.0589191, 0.57, -0.00800628, 0.00403322, 0.086149, 
0.42265, 0.52, 0.0277524, -0.00261226, 0.0104308, 
0.509252, 0.53, 0.0643509, -0.00563318, -0.0103679, 
0.994226, 0.51, 0.0626908, 0.00524405, -0.0694374, 
0.994226, 0.63, 0.074659, 0.00305964, -0.0708666, 
0.994226, 0.73, 0.0759195, 0.00069968, -0.0691353, 
0.790391, 0.993633, 0.0750077, -0.0151692, -0.0551446, 
0.75, 0.994226, 0.0670051, -0.0128797, -0.0519543, 
0.71, 0.994226, 0.0629331, -0.0108319, -0.0477249, 
0.4901, 0.994686, 0.044494, 0.00118461, -0.00995771, 
0.3699, 0.994145, 0.0414325, 0.0077172, 0.0181903, 
0.270307, 0.993912, 0.0374422, 0.0131813, 0.0405041, 
0.88453, 0.86, 0.838219, 0.00321987, -0.0623283, 
0.849889, 0.84, 0.890836, 0.0103143, -0.0617832, 
0.832568, 0.83, 0.858361, 0.0127466, -0.0611945, 
0.266765, 0.73, -0.00465408, 0.0203979, 0.0470883, 
0.347594, 0.63, 0.00520265, 0.0102688, 0.0281177, 
0.457291, 0.84, 0.117291, 0.0142912, -0.00223371, 
0.624722, 0.87, 0.28368, 0.0107177, -0.0365783, 
0.260992, 0.68, -0.0115196, 0.0175934, 0.049635, 
0.90185, 0.49, 0.668508, 0.0334142, -0.0662506, 
0.249445, 0.9, 0.0424735, 0.0181186, 0.0462409, 
0.0877866, 0.08, 0.0183508, -0.0157935, 0.0522046, 
0.347594, 0.55, 0.00442411, 0.0037144, 0.0289621, 
0.128206, 0.909991, 0.0132637, 0.0205858, 0.0673219, 
0.0762396, 0.62, -0.0118335, 0.0092149, 0.0855184, 
0.370688, 0.07, 0.0691029, -0.0176584, 0.0194381, 
0.301303, 0.0501701, 0.049517, -0.0147491, 0.0291584, 
0.278312, 0.65, -0.0100573, 0.014855, 0.0457613, 
0.364915, 0.62, 0.00975746, 0.00864353, 0.0237417, 
0.451517, 0.61, 0.041237, 0.00364494, 0.0017636, 
0.434197, 0.82, 0.0933146, 0.0154183, 0.00334912, 
0.451517, 0.79, 0.0895383, 0.0147151, -0.000648615, 
0.474611, 0.61, 0.0521642, 0.00262203, -0.00389714, 
0.405574, 0.0504231, 0.0613, -0.0123015, 0.014052, 
0.682457, 0.17, 0.176361, -0.0083219, -0.0287152, 
0.613175, 0.33, 0.140528, -0.0216559, -0.0248863, 
0.0107885, 0.959962, 0.00331044, 0.00600036, 0.0704636, 
0.55544, 0.53, 0.0897548, -0.00720071, -0.0205395, 
0.491932, 0.7, 0.079211, 0.0090685, -0.00948056, 
0.491932, 0.68, 0.0736543, 0.00759695, -0.00921843, 
0.474611, 0.71, 0.0721305, 0.0103469, -0.00547193, 
0.457291, 0.72, 0.0655784, 0.0116129, -0.00138555, 
0.43997, 0.73, 0.0595228, 0.0128588, 0.00276579, 
0.451517, 0.69, 0.0540285, 0.00983725, 0.000441204, 
0.399556, 0.66, 0.0254175, 0.00998067, 0.0141028, 
0.318727, 0.68, 0.00153885, 0.0152543, 0.0348596, 
0.347594, 0.61, 0.00434284, 0.00870864, 0.0283868, 
0.20903, 0.47, -0.00903549, 0.000407596, 0.0602285, 
0.197483, 0.17, 0.0334614, -0.0265742, 0.0467117, 
0.284086, 0.14, 0.0575808, -0.0278742, 0.0336497, 
0.659363, 0.27, 0.17978, -0.0187237, -0.0297694, 
0.382235, 0.85, 0.0783868, 0.0165395, 0.015807, 
0.595855, 0.88, 0.247288, 0.0103527, -0.0313757, 
0.0935601, 0.29, 0.00456358, -0.0155812, 0.0657585, 
0.890303, 0.33, 0.46811, 0.0384225, -0.0580574, 
0.312953, 0.13, 0.0655147, -0.027242, 0.0290703, 
0.105107, 0.61, -0.0151691, 0.0107635, 0.081892, 
0.682453, 0.929996, 0.308424, 0.00624454, -0.0446263, 
0.745966, 0.9, 0.496613, 0.00821123, -0.052623, 
0.347594, 0.77, 0.0298423, 0.0184622, 0.0256288, 
0.318727, 0.78, 0.0223077, 0.0200525, 0.0327775, 
0.630496, 0.5, 0.142388, -0.0111177, -0.0344397, 
0.301406, 0.79, 0.0193792, 0.0209941, 0.0369013, 
0.659363, 0.73, 0.248418, 0.00903959, -0.0435099, 
0.642043, 0.72, 0.217953, 0.00817284, -0.0406078, 
0.607402, 0.7, 0.167934, 0.00665278, -0.0342467, 
0.520799, 0.67, 0.0883106, 0.00587138, -0.0157796, 
0.364915, 0.68, 0.0155489, 0.0130458, 0.0227804, 
0.330274, 0.66, 0.00249992, 0.013315, 0.0321885, 
0.266765, 0.19, 0.0432217, -0.027488, 0.038014, 
0.266765, 0.17, 0.047777, -0.0280571, 0.0372409, 
0.214804, 0.48, -0.00951417, 0.00131695, 0.0593897, 
0.301406, 0.17, 0.0557212, -0.0284229, 0.0319518, 
0.318727, 0.16, 0.0620798, -0.0284675, 0.0289437, 
0.157069, 0.86, 0.0032595, 0.0244821, 0.065696, 
0.416876, 0.85, 0.0970264, 0.0152235, 0.00737699, 
0.855662, 0.71, 0.853018, 0.0212827, -0.0655371, 
0.0877866, 0.3, 0.00337932, -0.0146057, 0.0670071, 
0.734419, 0.56, 0.28032, -0.0035277, -0.0527351, 
0.699778, 0.58, 0.230712, -0.00347296, -0.0482996, 
0.336047, 0.11, 0.0717606, -0.0251591, 0.0251564, 
0.838342, 0.12, 0.174105, 0.0199302, -0.0429062, 
0.53812, 0.08, 0.0977043, -0.0120895, -0.00604158, 
0.647816, 0.61, 0.175852, -0.00149278, -0.0404845, 
0.0933596, 0.0699347, 0.019181, -0.0149457, 0.0514835, 
0.364915, 0.1, 0.0767783, -0.0230651, 0.0206218, 
0.613175, 0.41, 0.130646, -0.0176663, -0.0280205, 
0.647816, 0.49, 0.157127, -0.0118986, -0.0371736, 
0.659363, 0.51, 0.169135, -0.0102175, -0.0398374, 
0.717098, 0.65, 0.290544, 0.00371115, -0.0519189, 
0.936491, 0.09, 0.084807, 0.0180526, -0.0471121, 
0.520799, 0.37, 0.0807333, -0.0192731, -0.0088476, 
0.174367, 0.0899675, 0.036471, -0.0216689, 0.0456883, 
0.260992, 0.48, -0.00597741, 0.000532906, 0.0494842, 
0.353368, 0.24, 0.0507236, -0.0258655, 0.0249154, 
0.659363, 0.53, 0.171291, -0.00858077, -0.0404759, 
0.318727, 0.9, 0.0681442, 0.0153222, 0.0305643, 
0.312953, 0.51, -0.000912705, 0.00166286, 0.0376483, 
0.491932, 0.64, 0.0651866, 0.00441434, -0.00859283, 
0.543893, 0.27, 0.111949, -0.0248929, -0.0106591, 
0.890369, 0.949892, 0.32288, -0.00364047, -0.0594555, 
0.226351, 0.58, -0.0160516, 0.0106729, 0.0587128, 
0.266765, 0.61, -0.0123591, 0.012177, 0.0490581, 
0.266765, 0.51, -0.00773235, 0.00325608, 0.0486721, 
0.457291, 0.4, 0.0496936, -0.0148595, 0.00402329, 
0.405329, 0.37, 0.0368209, -0.0156601, 0.0156966, 
0.382235, 0.37, 0.0301872, -0.0147334, 0.0207423, 
